osmid,latitude,longitude
42746707,40.872223,-73.864249
42746718,40.844321,-73.862929
42746721,40.845778,-73.863451
42746723,40.847981,-73.864244
42746726,40.8500634,-73.8649379
42746732,40.852358,-73.86488
42746736,40.8566967,-73.8647524
42746745,40.8762017,-73.9040341
42746768,40.8774566,-73.9071996
42746772,40.8783047,-73.9080206
42746777,40.879515,-73.909678
42746781,40.8804528,-73.9105323
42746787,40.8808154,-73.9120522
42746799,40.881129,-73.912754
42746802,40.8815473,-73.9137892
42746810,40.8824889,-73.9157789
42746840,40.839478,-73.877744
42746847,40.838505,-73.875092
42746849,40.838217,-73.8742862
42746857,40.8171824,-73.9014797
42746859,40.817806,-73.900878
42746861,40.8186114,-73.9000612
42746869,40.819477,-73.899869
42746872,40.820563,-73.89986
42746897,40.878994,-73.877686
42746909,40.879164,-73.877146
42746931,40.878742,-73.875641
42746937,40.8464961,-73.8942287
42746940,40.847265,-73.893876
42746945,40.849851,-73.892325
42746949,40.850763,-73.891781
42746955,40.834653,-73.891552
42746959,40.8358192,-73.8908162
42746967,40.847392,-73.904621
42746974,40.826924,-73.913631
42746977,40.828172,-73.9129513
42746982,40.829419,-73.912255
42746986,40.8309993,-73.9113797
42746992,40.834188,-73.909574
42747003,40.8393997,-73.9059033
42747021,40.842263,-73.905032
42747025,40.8425458,-73.9049727
42747029,40.843375,-73.904937
42747032,40.8445912,-73.9048449
42747046,40.840098,-73.8849383
42747048,40.841176,-73.884283
42747051,40.841833,-73.883877
42747054,40.842671,-73.883183
42747057,40.8445889,-73.8816657
42747059,40.845393,-73.88107
42747062,40.846197,-73.880477
42747069,40.8585736,-73.8333657
42747076,40.8921277,-73.8471795
42747080,40.8944358,-73.8480672
42747087,40.8959159,-73.8486334
42747092,40.899623,-73.850047
42747097,40.879872,-73.842015
42747119,40.8693511,-73.8365644
42747122,40.871109,-73.837402
42747125,40.872951,-73.838292
42747134,40.830839,-73.898687
42747140,40.847235,-73.881998
42747146,40.846594,-73.881056
42747151,40.845321,-73.879194
42747155,40.844484,-73.878007
42747169,40.810883,-73.9308638
42747174,40.8102333,-73.9300946
42747177,40.8095557,-73.9292311
42747180,40.809046,-73.928556
42747188,40.805651,-73.920615
42747190,40.804905,-73.918819
42747203,40.8031161,-73.9146403
42747208,40.8023129,-73.9127493
42747216,40.801053,-73.910248
42747219,40.8003722,-73.9090724
42747239,40.840542,-73.843936
42747242,40.842384,-73.846426
42747247,40.842975,-73.847231
42747253,40.8430801,-73.8473482
42747267,40.848601,-73.851218
42747272,40.849911,-73.852242
42747275,40.851871,-73.853766
42747298,40.877993,-73.904356
42747312,40.847579,-73.906323
42747315,40.848397,-73.906044
42747331,40.842668,-73.906846
42747333,40.843643,-73.906758
42747336,40.844689,-73.906665
42747346,40.849561,-73.834001
42747350,40.851854,-73.833757
42747354,40.852564,-73.833704
42747359,40.854005,-73.833842
42747363,40.854468,-73.833906
42747374,40.83496,-73.830743
42747377,40.837181,-73.832025
42747384,40.838266,-73.832792
42747389,40.839573,-73.833766
42747391,40.840144,-73.834231
42747400,40.840708,-73.834654
42747410,40.841391,-73.834673
42747415,40.842762,-73.834735
42747418,40.843503,-73.834749
42747422,40.8452606,-73.8345176
42747458,40.879587,-73.866421
42747462,40.881784,-73.865347
42747465,40.884029,-73.864253
42747473,40.87612,-73.8669968
42747486,40.859645,-73.89982
42747489,40.8590952,-73.8982264
42747493,40.858763,-73.897358
42747496,40.858376,-73.896363
42747499,40.858139,-73.89574
42747506,40.856743,-73.895263
42747510,40.856434,-73.894414
42747520,40.856405,-73.893992
42747524,40.855549,-73.892001
42747528,40.855171,-73.891278
42747531,40.854689,-73.890389
42747534,40.854221,-73.89003
42747537,40.8531867,-73.8896236
42747552,40.8341687,-73.9222057
42747564,40.83282,-73.918241
42747568,40.832608,-73.917609
42747574,40.832026,-73.915892
42747587,40.8861748,-73.9130304
42747591,40.886374,-73.913978
42747612,40.885314,-73.90812
42747616,40.885484,-73.909033
42747621,40.885834,-73.910933
42747626,40.886005,-73.911848
42747630,40.8861298,-73.9125339
42747636,40.826177,-73.823626
42747638,40.826798,-73.822363
42747670,40.822089,-73.851901
42747675,40.822503,-73.848841
42747679,40.8229175,-73.8457825
42747689,40.8910613,-73.9067787
42747691,40.8936167,-73.9069524
42747694,40.8956377,-73.906974
42747697,40.8974984,-73.9069677
42747717,40.905498,-73.9035623
42747721,40.906723,-73.903159
42747724,40.908286,-73.902734
42747729,40.909952,-73.902286
42747741,40.8994731,-73.9057994
42747745,40.9001979,-73.9054796
42747751,40.878873,-73.916764
42747763,40.8795124,-73.9167592
42747780,40.8806886,-73.9193107
42747790,40.8828012,-73.9202556
42747802,40.8589792,-73.9057073
42747810,40.8596048,-73.9077684
42747812,40.8600399,-73.9086206
42747815,40.8600997,-73.9098591
42747828,40.8111139,-73.8933287
42747831,40.811369,-73.89148
42747835,40.811512,-73.890526
42747840,40.811658,-73.88957
42747844,40.811799,-73.888645
42747852,40.812076,-73.886806
42747858,40.812215,-73.885884
42747861,40.812353,-73.884964
42747869,40.812493,-73.884042
42747875,40.812633,-73.883127
42747880,40.812773,-73.8822
42747886,40.816623,-73.865705
42747892,40.817016,-73.862899
42747896,40.817135,-73.861982
42747902,40.8172664,-73.8610453
42747911,40.8175193,-73.8591979
42747918,40.8177832,-73.8572711
42747923,40.8179268,-73.8562223
42747928,40.818618,-73.85108
42747939,40.8194366,-73.844971
42747943,40.8198386,-73.8419415
42747958,40.824501,-73.82518
42747965,40.824932,-73.824302
42747970,40.825146,-73.823867
42747974,40.825532,-73.823079
42747980,40.826202,-73.821676
42747982,40.826601,-73.820829
42747983,40.827414,-73.819173
42747984,40.827835,-73.818322
42747986,40.82871,-73.816535
42747989,40.829483,-73.81496
42748002,40.836912,-73.832903
42748007,40.837948,-73.833637
42748017,40.85586,-73.915711
42748024,40.8776403,-73.8246653
42748035,40.8783423,-73.8242505
42748040,40.8794353,-73.8254944
42748048,40.8783277,-73.8295512
42748051,40.8762178,-73.8301138
42748058,40.8785256,-73.8282639
42748103,40.8758035,-73.8288733
42748131,40.8281745,-73.9270502
42748139,40.827812,-73.925927
42748152,40.8263962,-73.9211598
42748162,40.824992,-73.916614
42748169,40.8248598,-73.9160693
42748171,40.8247161,-73.9155089
42748174,40.824167,-73.91385
42748177,40.8236864,-73.9122192
42748196,40.822538,-73.9098683
42748198,40.8224477,-73.9094593
42748204,40.8217218,-73.9064541
42748206,40.8215323,-73.9056694
42748211,40.8213481,-73.9049067
42748216,40.8210802,-73.9037976
42748220,40.820807,-73.9026663
42748230,40.820059,-73.900852
42748240,40.856024,-73.888449
42748244,40.856875,-73.887702
42748248,40.857827,-73.886873
42748251,40.8594235,-73.885384
42748267,40.860523,-73.892563
42748269,40.8601894,-73.8917094
42748283,40.8586,-73.888345
42748288,40.858226,-73.887632
42748295,40.857372,-73.886017
42748301,40.857028,-73.885329
42748304,40.856324,-73.883885
42748308,40.856028,-73.88327
42748311,40.856112,-73.882519
42748320,40.8341145,-73.852819
42748322,40.836256,-73.853222
42748323,40.837676,-73.853488
42748324,40.839741,-73.853877
42748344,40.831505,-73.882354
42748346,40.831287,-73.881724
42748349,40.831045,-73.880699
42748355,40.831265,-73.878845
42748364,40.831389,-73.877921
42748367,40.831515,-73.876993
42748369,40.831638,-73.876067
42748380,40.832163,-73.872228
42748386,40.832281,-73.871306
42748390,40.832405,-73.870375
42748392,40.832563,-73.869422
42748394,40.83295,-73.866547
42748406,40.835718,-73.892045
42748410,40.834377,-73.890648
42748414,40.834058,-73.889727
42748417,40.833447,-73.887948
42748421,40.833152,-73.887095
42748425,40.832855,-73.886242
42748428,40.83256,-73.88538
42748434,40.840625,-73.903054
42748438,40.839935,-73.900915
42748439,40.839676,-73.900107
42748443,40.839331,-73.899031
42748454,40.841962,-73.915296
42748462,40.841283,-73.913646
42748477,40.840603,-73.911515
42748481,40.839936,-73.909164
42748484,40.839965,-73.9090655
42748496,40.884827,-73.8261078
42748507,40.8824589,-73.8247868
42748512,40.840976,-73.916009
42748516,40.843979,-73.913858
42748522,40.845061,-73.913085
42748530,40.8457594,-73.912602
42748532,40.8462169,-73.9122721
42748535,40.8484427,-73.9106815
42748562,40.879808,-73.906575
42748566,40.880967,-73.90545
42748572,40.881601,-73.904834
42748602,40.8449445,-73.9174267
42748610,40.9113242,-73.9066
42748688,40.909618,-73.897684
42748692,40.909607,-73.898689
42748697,40.909676,-73.900514
42748699,40.909815,-73.901399
42748701,40.9101111,-73.9032268
42748702,40.910516,-73.904337
42748703,40.9109064,-73.9054221
42748710,40.816724,-73.900922
42748711,40.8158795,-73.9005062
42748716,40.815084,-73.90012
42748719,40.81429,-73.899728
42748724,40.8135329,-73.8992203
42748728,40.813177,-73.898448
42748737,40.8129967,-73.898026
42748754,40.81231,-73.896358
42748756,40.812066,-73.89578
42748761,40.811898,-73.895395
42748776,40.84022,-73.873268
42748782,40.841401,-73.876502
42748789,40.880554,-73.90471
42748794,40.8819807,-73.9072534
42748798,40.8824,-73.908012
42748812,40.8824934,-73.9086976
42748847,40.8836591,-73.9093051
42748858,40.8837244,-73.9095631
42748859,40.883806,-73.9115973
42748860,40.8840176,-73.9125334
42748863,40.884319,-73.913738
42748868,40.8845266,-73.9145433
42748877,40.8846236,-73.9149146
42748881,40.8848648,-73.9158993
42748885,40.8855808,-73.9187665
42748901,40.858294,-73.869537
42748907,40.839724,-73.824995
42748913,40.839323,-73.823106
42748917,40.8379687,-73.8192144
42748926,40.873792,-73.876684
42748930,40.873411,-73.875885
42748933,40.872959,-73.874938
42748950,40.8754208,-73.8834361
42748962,40.817403,-73.838654
42748973,40.8203604,-73.8378817
42748976,40.821066,-73.837884
42748982,40.822499,-73.837887
42749016,40.8484572,-73.9245796
42749265,40.8597515,-73.9156163
42749305,40.8842564,-73.898762
42749331,40.8971725,-73.8802366
42749371,40.8070271,-73.8521086
42749380,40.818371,-73.868983
42749386,40.820032,-73.868443
42749393,40.891709,-73.835582
42749396,40.893196,-73.836149
42749408,40.8813319,-73.8990783
42749418,40.81075,-73.882621
42749426,40.81492,-73.883724
42749434,40.8212853,-73.8853874
42749438,40.8224391,-73.8858861
42749444,40.8053787,-73.8812046
42749446,40.80913,-73.882199
42749453,40.8729656,-73.8265542
42749454,40.8731051,-73.8269701
42749462,40.8508256,-73.9065741
42749468,40.851937,-73.905562
42749472,40.8525426,-73.905014
42749473,40.8528283,-73.9047517
42749476,40.853913,-73.903768
42749479,40.854773,-73.902988
42749484,40.856388,-73.901762
42749488,40.8577589,-73.9009391
42749494,40.8590224,-73.900193
42749500,40.86177,-73.898674
42749504,40.862831,-73.89804
42749506,40.86367,-73.897495
42749511,40.864675,-73.896832
42749515,40.8658338,-73.8959985
42749520,40.86661,-73.8954458
42749525,40.868386,-73.894153
42749531,40.8707176,-73.8919227
42749545,40.825398,-73.883279
42749550,40.825531,-73.882275
42749552,40.825656,-73.881352
42749555,40.82578,-73.880427
42749557,40.825905,-73.879501
42749561,40.826151,-73.877655
42749563,40.826278,-73.876725
42749565,40.826402,-73.875802
42749568,40.826528,-73.874875
42749579,40.827053,-73.871037
42749584,40.827171,-73.870115
42749587,40.827298,-73.869184
42749591,40.827426,-73.868223
42749600,40.827802,-73.86542
42749603,40.827926,-73.864494
42749609,40.828049,-73.863572
42749615,40.8283026,-73.8617224
42749618,40.828419,-73.860674
42749625,40.829359,-73.853594
42749630,40.829777,-73.850537
42749634,40.829861,-73.849908
42749644,40.830508,-73.84505
42749645,40.8305938,-73.8444095
42749647,40.83077,-73.843163
42749654,40.8299664,-73.8488685
42749655,40.8301613,-73.8474523
42749662,40.857949,-73.840972
42749668,40.868009,-73.840721
42749672,40.869761,-73.841566
42749675,40.871606,-73.842455
42749678,40.872933,-73.843148
42749686,40.877347,-73.845461
42749691,40.879237,-73.846554
42749699,40.8805199,-73.8473629
42749702,40.8809161,-73.8474825
42749730,40.812012,-73.80703
42749741,40.821025,-73.9246129
42749748,40.820494,-73.922652
42749752,40.8193625,-73.9182831
42749754,40.8188928,-73.9164912
42749757,40.818462,-73.9148476
42749766,40.818507,-73.914472
42749770,40.8179991,-73.91318
42749785,40.824061,-73.928141
42749794,40.8499234,-73.8415304
42749813,40.8076958,-73.9295469
42749817,40.808379,-73.929053
42749849,40.80801,-73.889605
42749851,40.808161,-73.888651
42749853,40.808299,-73.88773
42749857,40.808576,-73.885887
42749860,40.808716,-73.884967
42749864,40.808855,-73.884042
42749869,40.808992,-73.883122
42749874,40.809272,-73.881282
42749880,40.8473929,-73.9094596
42749889,40.843981,-73.869595
42749891,40.84249,-73.867995
42749895,40.841967,-73.867428
42749899,40.841426,-73.866855
42749910,40.840592,-73.866361
42749911,40.89221,-73.9168747
42749912,40.8920659,-73.9158158
42749936,40.822297,-73.811141
42749944,40.8140818,-73.8456665
42749947,40.814968,-73.846001
42749958,40.8343957,-73.8501659
42749960,40.835794,-73.850535
42749962,40.8371663,-73.8508873
42749964,40.837647,-73.851008
42749971,40.838488,-73.849164
42749975,40.840264,-73.847156
42749983,40.837488,-73.850786
42749985,40.838115,-73.850011
42749987,40.838633,-73.849373
42750009,40.870283,-73.878386
42750013,40.869676,-73.877836
42750022,40.872939,-73.885331
42750025,40.87254,-73.883691
42750031,40.8702873,-73.8309386
42750043,40.841638,-73.893171
42750052,40.844902,-73.890095
42750058,40.845714,-73.889402
42750061,40.846871,-73.888428
42750067,40.847618,-73.887789
42750074,40.848415,-73.887112
42750080,40.849931,-73.885815
42750088,40.8313011,-73.9007148
42750089,40.833218,-73.899449
42750094,40.834721,-73.898453
42750108,40.840167,-73.842613
42750116,40.892967,-73.861003
42750118,40.892031,-73.8581138
42750123,40.891135,-73.855267
42750127,40.889295,-73.849488
42750130,40.888391,-73.846655
42750140,40.817878,-73.850917
42750149,40.8379591,-73.8629001
42750152,40.840277,-73.863146
42750160,40.8795139,-73.9209701
42750165,40.8172913,-73.8952137
42750170,40.818129,-73.895677
42750173,40.81889,-73.896083
42750177,40.819635,-73.896486
42750182,40.8204069,-73.8968666
42750187,40.822118,-73.896878
42750195,40.823848,-73.896861
42750198,40.825991,-73.896839
42750201,40.8266856,-73.8967341
42750205,40.82717,-73.896222
42750209,40.828149,-73.8953065
42750216,40.82967,-73.893833
42750218,40.8323755,-73.8926971
42750223,40.878827,-73.882891
42750224,40.879138,-73.882062
42750225,40.880122,-73.881756
42750226,40.8814895,-73.8812764
42750232,40.9107742,-73.9083881
42750234,40.9104358,-73.9073101
42750252,40.809486,-73.890989
42750254,40.812071,-73.891674
42750256,40.812819,-73.891977
42750260,40.813833,-73.893632
42750265,40.814364,-73.89459
42750271,40.800341,-73.914189
42750274,40.801,-73.913707
42750278,40.8016685,-73.9132298
42750288,40.8042193,-73.9113577
42750297,40.8772922,-73.8851252
42750308,40.820096,-73.810855
42750312,40.820001,-73.810602
42750318,40.819279,-73.808314
42750324,40.8184989,-73.8059035
42750505,40.8913549,-73.899293
42750507,40.8925045,-73.8987792
42750514,40.864248,-73.903993
42750590,40.86356,-73.9074961
42750594,40.8158741,-73.9198546
42750596,40.816555,-73.919545
42750598,40.817967,-73.918899
42750600,40.818691,-73.91857
42750602,40.819995,-73.918011
42750604,40.820647,-73.917713
42750607,40.822828,-73.916569
42750609,40.8234695,-73.9162152
42750611,40.824104,-73.915877
42750614,40.8260375,-73.9134466
42750618,40.8376152,-73.8345146
42750621,40.838584,-73.831947
42750623,40.838927,-73.831051
42750626,40.839579,-73.829363
42750630,40.839787,-73.829427
42750631,40.839842,-73.828442
42750635,40.839923,-73.826899
42750638,40.839977,-73.825962
42750694,40.839252,-73.81739
42750697,40.840211,-73.817674
42750715,40.821802,-73.876634
42750718,40.823592,-73.8770574
42750724,40.8239293,-73.8771371
42750730,40.82866,-73.878235
42750734,40.833483,-73.879368
42750738,40.8808062,-73.9163023
42750741,40.883194,-73.914291
42750747,40.8855456,-73.9131289
42750754,40.8640393,-73.8504022
42750761,40.863988,-73.85012
42750770,40.865736,-73.85006
42750782,40.863994,-73.851992
42750784,40.8735716,-73.8744897
42750786,40.874759,-73.873861
42750805,40.9013802,-73.8997608
42750815,40.80664,-73.85828
42750818,40.8065476,-73.8572627
42750823,40.8134133,-73.8488232
42750826,40.8145532,-73.8490889
42750841,40.8114668,-73.8557738
42750851,40.8116,-73.8547228
42750855,40.8117262,-73.853716
42750924,40.821988,-73.812007
42750926,40.8207788,-73.8111649
42750933,40.822391,-73.812041
42750953,40.822719,-73.812269
42750965,40.8230389,-73.8124265
42750997,40.823993,-73.812513
42751023,40.810138,-73.803862
42751028,40.810429,-73.804191
42751037,40.811006,-73.804804
